Time,Nb_Sat,Latitude,Longitude,Altitude,Temp_Int,Temp_BME,Temp_Ext,Pression,Humidité,Dose_uSvh,Cpm,U_batt,I_batt,Charge_batt
13:26:55,9,47.965302,0.047463,23756.3,12.1,10.4,-179.5,34.5,6.0,1.3,68.9,11.2,-417.6,990.7
13:27:05,11,47.964767,0.046715,23558.7,12.1,10.4,-179.5,35.5,6.0,1.3,68.5,11.2,-228.5,989.8
13:27:15,11,47.964951,0.045642,23369.8,12.2,9.9,-179.5,36.4,6.0,1.3,68.5,11.2,-229.4,989.2
13:27:25,11,47.964729,0.044965,23170.2,12.2,10.4,-179.5,37.6,5.9,1.3,68.6,11.2,-233.5,988.5
13:27:35,11,47.964390,0.044525,22972.1,12.2,10.4,-179.5,38.6,5.9,1.3,68.3,11.2,-302.5,987.8
13:27:45,11,47.963806,0.044732,22779.2,12.2,10.4,-179.5,39.7,5.8,1.3,68.5,11.2,-228.3,987.1
13:27:55,11,47.963352,0.045478,22600.4,12.2,10.4,-179.5,40.8,5.8,1.3,69.0,11.2,-230.7,986.4
13:28:05,11,47.963467,0.045925,22414.8,12.2,10.4,-179.5,42.0,5.7,1.3,68.4,11.2,-245.8,985.6
13:28:15,11,47.964378,0.045902,22241.0,12.2,9.8,-179.5,43.0,5.8,1.3,68.3,11.2,-231.2,985.0
13:28:25,11,47.965061,0.045035,22070.7,12.2,10.3,-179.5,44.2,5.7,1.3,68.6,11.2,-230.9,984.3
13:28:35,11,47.965397,0.043982,21887.5,12.2,10.3,-179.5,45.3,5.6,1.3,69.1,11.2,-295.0,983.6
13:28:45,11,47.965656,0.043680,21718.7,12.2,10.3,-179.5,46.5,5.6,1.3,69.2,11.2,-241.6,982.9
13:28:55,11,47.965958,0.043615,21547.0,12.2,10.2,-179.5,47.7,5.6,1.3,69.1,11.2,-229.7,982.3
13:29:05,12,47.966148,0.043680,21388.2,12.2,10.2,-179.5,48.9,5.5,1.3,69.6,11.2,-233.2,981.6
13:29:15,12,47.966621,0.043203,21220.6,12.2,10.2,-179.5,50.1,5.5,1.3,69.7,11.2,-234.5,980.9
13:29:25,11,47.966991,0.042853,21062.3,12.2,10.1,-179.5,51.2,5.4,1.3,69.8,11.2,-233.3,980.3
13:29:35,10,47.967209,0.042433,20904.4,12.1,10.1,-179.5,52.5,5.4,1.3,70.0,11.2,-386.6,979.5
13:29:45,11,47.967407,0.041598,20745.8,12.1,10.0,-179.5,53.7,5.4,1.3,70.0,11.2,-231.7,978.8
13:29:55,11,47.967194,0.040895,20597.2,12.1,9.9,-179.5,54.9,5.4,1.3,70.4,11.2,-243.2,978.2
13:30:45,9,47.967094,0.038070,19854.4,12.0,9.6,-179.5,61.8,5.2,1.3,70.3,11.2,-413.9,972.6
13:30:45,9,47.967094,0.038070,19854.4,12.0,9.6,-179.5,61.7,5.2,1.3,69.8,11.2,-415.3,972.5
13:30:55,10,47.967228,0.038175,19703.3,11.9,9.5,-179.5,63.0,5.2,1.3,69.1,11.2,-411.6,971.4
13:31:45,9,47.967381,0.038752,18978.5,11.8,9.1,-179.5,70.3,5.0,1.3,69.9,11.2,-424.0,965.4
13:32:05,11,47.967434,0.039177,18747.3,11.6,8.9,-179.5,72.9,5.1,1.3,69.6,11.2,-235.3,963.3
13:32:15,11,47.967571,0.040102,18631.0,11.5,8.8,-179.5,74.2,5.1,1.3,69.7,11.2,-232.7,962.7
13:32:25,11,47.967342,0.040847,18511.3,11.5,8.7,-179.5,75.7,5.1,1.3,69.9,11.2,-232.2,962.0
13:32:35,11,47.967148,0.040847,18388.3,11.4,8.6,-179.5,77.1,5.1,1.3,70.2,11.2,-298.9,961.3
13:32:45,11,47.967113,0.041413,18267.5,11.4,8.6,-179.5,78.5,5.0,1.3,70.5,11.2,-245.1,960.6
13:32:55,11,47.967304,0.041835,18149.0,11.2,8.4,-179.5,80.0,5.1,1.3,70.9,11.2,-231.1,959.9
13:33:05,11,47.967175,0.042225,18025.6,11.2,8.3,-179.5,81.6,5.0,1.3,70.9,11.2,-230.3,959.3
13:33:15,11,47.966911,0.042993,17908.4,11.1,8.2,-179.5,83.0,4.9,1.3,71.5,11.2,-232.8,958.7
13:33:25,11,47.966862,0.043805,17794.9,11.1,8.1,-179.5,84.5,4.9,1.3,71.4,11.2,-227.7,958.0
13:33:35,11,47.967369,0.044853,17694.2,11.0,8.0,-179.5,85.9,4.9,1.3,71.5,11.2,-262.9,957.3
13:33:45,10,47.967491,0.044817,17582.2,11.0,7.9,-179.5,87.4,4.8,1.4,72.0,11.2,-225.9,956.6
13:33:55,11,47.967289,0.045490,17470.1,10.9,7.8,-179.5,88.9,4.8,1.4,71.9,11.2,-229.7,955.9
13:34:05,11,47.966827,0.046012,17358.3,10.8,7.7,-179.5,90.4,4.8,1.4,72.7,11.2,-226.2,955.2
13:34:15,11,47.966530,0.047008,17252.1,10.8,7.0,-179.5,91.7,4.9,1.4,72.9,11.2,-242.2,954.5
13:34:25,10,47.966263,0.047572,17139.9,10.6,7.4,-179.5,93.4,4.9,1.4,73.5,11.2,-226.3,953.9
13:34:35,10,47.966076,0.048050,17028.4,10.5,7.3,-179.5,95.1,4.9,1.4,73.8,11.2,-285.3,953.1
13:34:45,11,47.965988,0.048693,16919.1,10.5,7.2,-179.5,96.7,4.9,1.4,73.3,11.2,-239.6,952.4
13:34:55,11,47.965340,0.048877,16819.4,10.4,7.1,-179.5,98.3,4.9,1.4,73.4,11.2,-239.8,951.7
13:35:15,10,47.964817,0.050563,16610.2,10.2,6.3,-179.5,101.4,4.9,1.4,74.2,11.1,-404.3,949.7
13:35:25,10,47.964642,0.051687,16505.7,10.1,6.7,-179.5,103.1,4.9,1.4,73.7,11.1,-406.7,948.6
13:35:45,11,47.964336,0.053202,16290.9,9.9,6.4,-179.5,106.6,4.9,1.4,74.2,11.1,-430.4,946.2
13:36:05,10,47.963657,0.054857,16088.5,9.8,6.2,-179.5,110.1,4.9,1.4,75.2,11.1,-414.6,943.7
13:36:15,11,47.963234,0.056168,15980.1,9.6,6.1,-179.5,112.0,4.9,1.4,75.4,11.1,-415.8,942.6
13:36:25,11,47.962906,0.057873,15876.9,9.5,6.0,-179.5,113.7,4.8,1.4,75.9,11.1,-416.3,941.4
13:36:45,10,47.962543,0.060573,15679.7,9.4,5.7,-179.5,117.4,4.8,1.4,75.3,11.1,-423.3,939.0
13:36:55,11,47.961784,0.061613,15594.0,9.2,5.6,-179.5,119.1,4.8,1.4,75.9,11.1,-418.3,937.8
13:37:05,11,47.961407,0.063253,15503.1,9.1,5.5,-179.5,120.8,4.9,1.4,76.2,11.2,-232.3,936.9
13:37:15,11,47.960991,0.064795,15410.8,9.1,4.8,-179.5,122.4,4.9,1.4,76.4,11.1,-304.6,936.2
13:37:25,11,47.960396,0.066578,15319.2,9.0,5.2,-179.5,124.4,4.9,1.4,76.9,11.2,-229.9,935.6
13:37:35,11,47.960110,0.067518,15231.2,8.9,5.1,-179.5,126.1,4.8,1.5,77.4,11.1,-304.7,934.8
13:37:45,11,47.959728,0.068623,15143.5,8.8,4.9,-179.5,127.9,4.8,1.5,77.4,11.2,-232.6,934.1
13:37:55,11,47.959457,0.070060,15056.8,8.6,4.8,-179.5,129.7,4.8,1.5,77.6,11.2,-233.6,933.5
13:38:05,11,47.959297,0.070747,14972.7,8.5,4.7,-179.5,131.4,4.8,1.5,77.9,11.2,-240.7,932.7
13:38:15,11,47.959148,0.071997,14885.2,8.5,4.0,-179.5,133.0,4.9,1.5,78.4,11.2,-232.2,932.0
13:38:25,11,47.958946,0.072937,14793.5,8.4,4.4,-179.5,135.1,4.8,1.5,78.9,11.2,-235.4,931.4
13:38:35,11,47.958565,0.073787,14704.8,8.2,4.2,-179.5,137.2,4.8,1.5,79.1,11.1,-305.0,930.7
13:38:35,11,47.958565,0.073787,14704.8,8.2,4.2,-179.5,137.3,4.8,1.5,79.2,11.2,-263.5,930.6
13:38:45,11,47.958019,0.074752,14616.1,8.1,4.1,-179.5,139.0,4.8,1.5,79.2,11.2,-288.1,930.0
13:38:55,11,47.957741,0.076350,14535.1,8.0,4.0,-179.5,140.8,4.7,1.5,79.4,11.2,-237.7,929.3
13:39:05,11,47.957302,0.077548,14453.6,7.9,3.8,-179.5,142.7,4.7,1.5,79.6,11.2,-231.6,928.6
13:39:15,11,47.956413,0.079208,14377.1,7.8,3.1,-179.5,144.2,4.8,1.5,79.9,11.2,-231.4,928.0
13:39:25,11,47.955463,0.080405,14300.3,7.6,3.5,-179.5,146.1,4.8,1.5,80.3,11.2,-233.6,927.3
13:39:35,11,47.955090,0.081292,14221.1,7.5,3.4,-179.5,148.0,4.8,1.5,80.9,11.2,-264.0,926.6
13:39:45,11,47.954487,0.082768,14127.7,7.4,3.2,-179.5,150.1,4.8,1.5,81.3,11.2,-235.3,925.8
13:39:55,11,47.954021,0.084037,14034.2,7.2,3.1,-179.5,152.3,4.8,1.5,81.6,11.2,-235.9,925.2
13:40:25,11,47.952381,0.087695,13790.0,6.9,2.7,-179.5,158.5,4.8,1.5,82.1,11.1,-427.7,921.8
13:40:55,11,47.950459,0.090902,13559.4,6.5,2.3,-179.5,164.1,4.8,1.6,82.8,11.1,-414.2,918.2
13:41:05,11,47.949310,0.092727,13488.4,6.4,2.2,-179.5,166.1,4.9,1.6,82.4,11.1,-409.6,917.1
13:41:55,11,47.944500,0.098132,13084.0,5.9,1.6,-179.5,176.9,4.9,1.5,82.1,11.1,-430.6,911.2
13:42:05,11,47.943584,0.099372,13000.0,5.8,1.4,-179.5,179.2,4.9,1.6,82.7,11.1,-229.8,910.2
13:42:15,11,47.943157,0.100972,12929.8,5.6,1.3,-179.5,181.3,5.0,1.6,83.0,11.1,-226.4,909.5
13:42:25,11,47.943146,0.101462,12862.4,5.5,1.2,-179.5,183.3,5.0,1.6,83.5,11.1,-231.1,908.9
13:42:35,11,47.942898,0.102603,12792.0,5.4,1.0,-179.5,185.3,5.0,1.6,83.5,11.1,-292.5,908.2
13:42:45,11,47.942513,0.102738,12722.3,5.2,0.9,-179.5,187.3,5.0,1.6,83.5,11.1,-233.0,907.4
13:42:55,11,47.942451,0.102477,12656.0,5.1,0.8,-179.5,189.3,5.0,1.6,83.3,11.1,-232.6,906.8
13:43:05,11,47.941948,0.102450,12581.3,5.0,0.7,-179.5,191.5,5.0,1.6,83.7,11.1,-230.8,906.1
13:43:15,11,47.941044,0.101912,12511.5,4.9,0.6,-151.5,193.7,5.0,1.6,84.1,11.1,-231.8,905.5
13:43:25,11,47.940334,0.101028,12443.3,4.8,0.4,-151.5,195.8,5.1,1.6,84.4,11.1,-249.8,904.8
13:43:35,10,47.939465,0.100152,12374.7,4.6,0.3,-151.5,197.9,5.1,1.6,84.6,11.1,-374.5,904.1
13:43:45,11,47.938320,0.099585,12307.3,4.5,0.2,-151.5,200.2,5.1,1.6,84.9,11.1,-229.1,903.3
13:43:55,11,47.937420,0.099183,12236.3,4.4,0.1,-151.5,202.3,5.1,1.6,84.7,11.1,-233.7,902.6
13:44:05,11,47.936604,0.098792,12163.3,4.2,-0.0,-151.5,204.7,5.1,1.6,85.1,11.1,-232.6,901.8
13:44:15,11,47.935879,0.098633,12091.5,4.2,-0.6,-151.5,206.8,5.1,1.6,85.1,11.1,-234.9,901.2
13:44:25,11,47.935120,0.098367,12021.3,4.1,-0.2,-151.5,209.3,5.1,1.6,85.6,11.1,-236.7,900.5
13:44:35,11,47.934582,0.097635,11952.1,4.0,-0.3,-151.5,211.5,5.0,1.6,85.4,11.1,-259.0,899.9
13:44:45,11,47.934055,0.097877,11883.9,3.9,-0.4,-151.5,213.7,5.0,1.6,85.5,11.1,-237.4,899.2
13:44:55,11,47.933853,0.098220,11817.9,3.8,-0.6,-151.5,216.0,5.0,1.6,85.8,11.1,-353.2,898.5
13:45:15,11,47.933212,0.098093,11670.5,3.5,-1.4,-151.5,220.6,5.1,1.6,86.2,11.1,-406.1,896.5
13:45:25,11,47.932812,0.097958,11610.7,3.4,-0.9,-151.5,222.8,5.1,1.6,86.0,11.1,-406.7,895.3
13:45:55,10,47.931637,0.098547,11418.4,3.0,-1.2,-151.5,229.6,5.1,1.6,86.4,11.1,-415.5,891.7
13:46:05,11,47.931309,0.098383,11348.2,3.0,-1.3,-151.5,232.0,5.1,1.6,86.2,11.1,-411.3,890.6
13:46:15,10,47.930908,0.098165,11280.8,2.9,-2.0,-151.5,234.3,5.2,1.6,85.8,11.1,-413.1,889.4
13:46:25,11,47.930523,0.097622,11217.1,2.8,-1.5,-151.5,236.8,5.2,1.6,85.8,11.0,-430.1,888.3
13:46:55,11,47.928902,0.095817,11030.9,2.4,-1.8,-151.5,243.6,5.2,1.6,85.1,11.0,-416.6,884.7
13:47:05,11,47.927982,0.095480,10969.4,2.4,-1.9,-151.5,245.8,5.2,1.6,85.1,11.1,-233.9,883.8
13:47:15,11,47.927124,0.095405,10908.1,2.2,-2.6,-151.5,247.9,5.3,1.6,84.9,11.1,-236.6,883.1
13:47:25,10,47.926212,0.094998,10846.8,2.1,-2.1,-151.5,250.3,5.2,1.6,84.9,11.1,-233.8,882.5
13:47:35,11,47.925625,0.094392,10772.8,2.0,-2.2,-151.5,253.0,5.2,1.6,85.1,11.1,-309.8,881.7
13:47:35,11,47.925625,0.094392,10772.8,2.0,-2.2,-151.5,253.3,5.2,1.6,85.2,11.1,-261.9,881.7
13:47:45,11,47.925030,0.093677,10704.4,1.9,-2.3,-151.5,255.7,5.2,1.6,85.0,11.1,-234.8,881.0
13:47:55,11,47.924297,0.092935,10640.1,1.9,-2.4,-151.5,258.1,5.2,1.6,84.6,11.1,-250.3,880.3
13:48:05,11,47.923428,0.092403,10571.5,1.8,-2.5,-151.5,260.8,5.2,1.6,84.6,11.1,-235.2,879.6
13:48:15,11,47.922665,0.091660,10508.8,1.6,-3.2,-151.5,263.0,5.2,1.6,84.3,11.1,-239.6,878.9
13:48:25,11,47.921936,0.090837,10447.4,1.5,-2.7,-151.5,265.7,5.2,1.6,84.0,11.1,-238.2,878.2
13:48:35,11,47.921192,0.090033,10385.7,1.4,-2.7,-151.5,268.2,5.2,1.6,83.6,11.1,-340.5,877.5
13:48:45,11,47.920536,0.089160,10322.1,1.2,-2.8,-151.5,270.7,5.2,1.6,83.1,11.1,-235.2,876.8
13:48:55,11,47.920013,0.088297,10253.0,1.2,-2.9,-195.0,273.4,5.2,1.6,82.8,11.1,-233.0,876.1
13:49:05,11,47.919537,0.087220,10181.3,1.1,-3.0,-195.0,276.3,5.1,1.6,82.5,11.1,-231.5,875.5
13:49:15,11,47.918995,0.086192,10110.8,1.0,-3.1,-195.0,279.4,5.1,1.5,82.2,11.1,-236.8,874.7
13:49:25,11,47.918797,0.085095,10049.6,0.9,-3.2,-195.0,281.9,5.1,1.5,81.8,11.1,-236.2,874.1
13:49:35,11,47.918346,0.084433,9978.5,0.8,-3.2,-195.0,284.9,5.2,1.5,81.8,11.1,-324.6,873.4
13:49:45,11,47.917961,0.083642,9908.1,0.8,-3.2,-195.0,287.7,5.2,1.5,81.2,11.1,-231.6,872.7
13:49:55,11,47.917404,0.082822,9853.3,0.6,-3.3,-195.0,290.0,5.2,1.5,80.6,11.1,-239.2,872.0
13:50:15,11,47.917011,0.081892,9736.1,0.5,-3.4,-195.0,294.9,5.2,1.5,79.8,11.0,-400.5,869.9
13:50:25,11,47.916546,0.081457,9682.3,0.4,-3.4,-195.0,297.3,5.2,1.5,79.5,11.0,-404.1,868.8
13:50:55,11,47.916313,0.080587,9519.9,0.2,-3.6,-195.0,304.3,5.3,1.5,79.5,11.0,-413.8,865.2
13:51:05,11,47.916420,0.080297,9465.2,0.1,-3.6,-195.0,306.8,5.4,1.5,79.2,11.0,-429.2,864.1
13:51:25,11,47.916386,0.080332,9352.1,0.0,-3.7,-195.0,311.6,5.4,1.5,77.8,11.0,-418.6,861.8
13:51:45,11,47.916283,0.080295,9239.6,-0.1,-3.7,-195.0,316.6,5.4,1.5,77.1,11.0,-423.4,859.3
13:52:05,11,47.915894,0.080168,9133.0,-0.2,-3.8,-195.0,321.6,5.5,1.4,76.4,11.0,-234.2,857.3
13:52:15,11,47.915710,0.079842,9078.2,-0.2,-4.4,-195.0,323.9,5.6,1.4,76.3,11.0,-237.7,856.6
13:52:25,10,47.915443,0.080182,9021.6,-0.2,-3.8,-195.0,326.8,5.5,1.4,75.5,11.1,-237.9,856.0
13:52:35,10,47.915417,0.080460,8964.6,-0.4,-3.8,-195.0,329.4,5.6,1.4,75.2,11.0,-329.2,855.2
13:52:45,10,47.915092,0.080557,8909.9,-0.4,-3.9,-195.0,332.1,5.6,1.4,74.7,11.0,-235.6,854.5
13:52:55,10,47.915070,0.080995,8851.4,-0.5,-3.9,-195.0,334.8,5.6,1.4,73.9,11.1,-237.8,853.8
13:53:05,10,47.915096,0.080912,8794.8,-0.5,-3.9,-195.0,337.5,5.7,1.4,73.6,11.1,-232.1,853.2
13:53:15,10,47.915070,0.081407,8738.9,-0.5,-4.5,-195.0,339.8,5.8,1.4,73.2,11.1,-232.6,852.5
13:53:25,10,47.914700,0.081453,8684.0,-0.6,-3.9,-195.0,342.9,5.8,1.4,73.1,11.1,-234.3,851.8
13:53:35,10,47.914722,0.081657,8626.5,-0.6,-3.9,-195.0,345.5,5.8,1.4,72.6,11.0,-338.2,851.1
13:53:45,10,47.914585,0.081793,8570.3,-0.6,-3.9,-195.0,348.4,5.9,1.4,72.1,11.0,-234.2,850.4
13:53:55,10,47.914738,0.082392,8513.7,-0.6,-3.9,-113.5,351.0,5.9,1.4,71.9,11.0,-233.7,849.7
13:54:05,10,47.914639,0.082650,8458.5,-0.8,-3.9,-113.5,353.8,5.9,1.3,71.3,11.0,-246.4,848.9
13:54:15,10,47.915157,0.082868,8402.8,-0.8,-4.5,-113.5,356.2,6.0,1.3,70.8,11.0,-235.1,848.2
13:54:25,10,47.915337,0.083125,8348.0,-0.8,-3.9,-113.5,359.4,6.0,1.3,69.9,11.0,-235.1,847.6
13:54:35,10,47.915962,0.083087,8294.3,-0.8,-3.9,-113.5,362.0,6.0,1.3,69.5,11.0,-263.0,846.9
13:54:45,10,47.916313,0.083272,8238.7,-0.9,-3.9,-113.5,364.8,6.1,1.3,69.5,11.0,-234.5,846.1
13:54:55,10,47.916817,0.083573,8183.8,-0.9,-3.9,-113.5,367.5,6.2,1.3,69.3,11.0,-237.0,845.5
13:55:15,10,47.917877,0.083773,8075.9,-0.9,-4.4,-113.5,372.5,6.3,1.3,68.5,11.0,-412.6,843.5
13:55:15,10,47.917877,0.083773,8075.9,-0.9,-3.8,-113.5,373.3,6.3,1.3,68.4,11.0,-407.7,843.3
13:55:25,10,47.918251,0.083912,8023.3,-0.9,-3.8,-113.5,375.7,6.3,1.3,67.7,11.0,-410.3,842.3
13:55:55,10,47.919712,0.084423,7865.6,-1.0,-3.8,-113.5,384.4,6.4,1.2,65.2,11.0,-418.9,838.6
13:56:05,10,47.920334,0.084505,7814.9,-1.0,-3.8,-113.5,386.9,6.5,1.2,64.0,11.0,-424.0,837.3
13:56:05,10,47.920334,0.084505,7814.9,-1.0,-3.7,-200.2,387.2,6.5,1.2,64.0,11.0,-415.8,837.2
13:56:15,9,47.920822,0.084563,7758.9,-1.0,-4.3,-200.2,389.4,6.6,1.2,63.7,11.0,-420.4,836.2
13:56:45,9,47.922379,0.085220,7596.0,-1.0,-3.6,-200.2,398.6,6.6,1.2,61.6,11.0,-421.1,832.5
13:56:55,9,47.922852,0.085485,7546.7,-1.0,-3.6,-200.2,401.4,6.7,1.2,61.0,11.0,-418.1,831.3
13:57:05,10,47.923592,0.086040,7493.2,-1.0,-3.6,-200.2,404.2,6.7,1.1,60.7,11.0,-239.0,830.4
13:57:15,10,47.924133,0.086155,7440.4,-0.9,-3.5,-200.2,407.1,6.7,1.1,60.3,11.0,-347.3,829.8
13:57:25,10,47.924534,0.086573,7390.4,-0.9,-3.5,-200.2,409.8,6.8,1.1,59.7,11.0,-233.9,829.1
13:57:45,10,47.925575,0.086997,7292.7,-0.9,-3.4,-200.2,415.5,6.9,1.1,58.8,11.0,-230.8,827.7
13:57:55,10,47.926189,0.087638,7242.5,-0.9,-3.3,-200.2,418.3,7.0,1.1,58.4,11.0,-229.2,827.0
13:58:05,10,47.926758,0.087720,7192.4,-0.9,-3.3,-200.2,421.2,7.0,1.1,57.7,11.0,-235.8,826.2
13:58:15,10,47.927269,0.088383,7141.3,-0.9,-3.3,-200.2,424.0,7.1,1.1,56.9,11.0,-233.7,825.6
13:58:25,10,47.927933,0.088767,7089.6,-0.9,-3.2,-106.2,426.9,7.1,1.1,56.8,11.0,-230.6,824.9
13:58:45,10,47.928951,0.089883,6987.0,-0.8,-3.1,-106.2,432.7,7.2,1.1,55.8,11.0,-248.3,823.5
13:58:55,10,47.929653,0.090028,6937.9,-0.8,-3.1,-106.2,435.5,7.3,1.1,55.7,11.0,-226.7,822.9
13:59:05,10,47.930107,0.090732,6889.4,-0.8,-3.0,-106.2,438.4,7.3,1.0,54.9,11.0,-230.3,822.2
13:59:15,10,47.930710,0.091050,6840.0,-0.8,-3.0,-106.2,441.3,7.4,1.0,54.4,11.0,-232.9,821.6
13:59:25,10,47.931099,0.091680,6790.2,-0.8,-2.9,-106.2,444.2,7.4,1.0,53.6,11.0,-227.7,820.9
13:59:35,10,47.931671,0.092327,6740.9,-0.6,-2.8,-106.2,447.2,7.5,1.0,52.7,11.0,-302.2,820.2
13:59:45,10,47.932335,0.092805,6691.4,-0.6,-2.8,-106.2,450.0,7.5,1.0,52.4,11.0,-236.5,819.5
13:59:55,10,47.932770,0.093243,6643.0,-0.6,-2.7,-106.2,452.9,7.6,1.0,51.8,11.0,-263.1,818.8
14:00:25,10,47.934502,0.094385,6494.7,-0.5,-2.5,-106.2,461.7,7.8,0.9,49.7,10.9,-416.0,815.5
14:00:55,10,47.936176,0.095435,6350.4,-0.4,-2.3,-106.2,470.8,7.9,0.9,48.0,10.9,-417.0,811.9
14:01:05,10,47.936806,0.095995,6303.8,-0.4,-2.2,-106.2,473.7,8.0,0.9,47.2,10.9,-416.3,810.7
14:01:25,9,47.937969,0.096692,6207.7,-0.2,-2.1,-106.2,479.5,8.1,0.9,46.2,10.9,-427.6,808.3
14:01:45,10,47.938976,0.097440,6115.7,-0.1,-1.9,-106.2,485.3,8.1,0.9,45.4,10.9,-440.0,805.9
14:02:05,10,47.939842,0.098373,6025.7,0.0,-1.8,-106.2,491.2,8.1,0.8,44.0,11.0,-236.5,803.8
14:02:15,10,47.940250,0.099105,5980.4,0.0,-2.3,-106.2,493.4,8.2,0.8,43.8,11.0,-238.3,803.1
14:02:25,10,47.940578,0.099263,5935.4,0.1,-1.6,-106.2,496.9,8.2,0.8,42.7,11.0,-237.7,802.4
14:02:35,10,47.941208,0.099692,5890.9,0.1,-1.5,-106.2,499.8,8.4,0.8,42.1,10.9,-395.4,801.7
14:02:45,10,47.941582,0.100435,5844.4,0.2,-1.5,-106.2,502.7,8.5,0.8,41.7,11.0,-237.7,801.0
14:02:55,10,47.941887,0.100640,5799.0,0.2,-1.4,-106.2,505.8,8.6,0.8,41.5,11.0,-236.5,800.3
14:03:05,10,47.942390,0.101347,5754.6,0.4,-1.3,-106.2,508.6,8.8,0.8,41.0,11.0,-235.2,799.6
14:03:15,10,47.942532,0.101990,5709.9,0.4,-1.8,-106.2,511.1,9.3,0.8,40.7,11.0,-266.9,799.0
14:03:25,10,47.942921,0.102210,5665.7,0.5,-1.1,-106.2,514.6,9.6,0.8,39.8,11.0,-237.9,798.3
14:03:35,10,47.943356,0.103055,5620.7,0.5,-1.0,-106.2,517.5,9.7,0.7,39.0,10.9,-338.1,797.6
14:03:35,10,47.943356,0.103055,5620.7,0.4,-1.0,-106.2,517.7,9.7,0.7,39.0,10.9,-312.6,797.5
14:03:45,10,47.943775,0.103992,5577.2,0.6,-0.9,-106.2,520.4,9.6,0.7,38.6,11.0,-237.7,796.9
14:03:55,10,47.944218,0.104693,5533.2,0.6,-0.9,-106.2,523.4,9.6,0.7,38.2,11.0,-239.4,796.2
14:04:05,10,47.944572,0.105440,5488.8,0.8,-0.7,-106.2,526.4,9.5,0.7,37.1,11.0,-239.9,795.4
14:04:15,10,47.944969,0.106020,5445.0,0.8,-1.2,-106.2,528.7,9.4,0.7,36.7,11.0,-237.9,794.7
14:04:25,10,47.945274,0.106833,5400.9,0.9,-0.6,-106.2,532.3,9.3,0.7,36.3,11.0,-237.2,794.1
14:04:35,10,47.945362,0.107782,5357.3,0.9,-0.5,-106.2,535.2,9.3,0.7,35.9,11.0,-263.0,793.3
14:04:45,10,47.945610,0.108680,5314.2,1.0,-0.4,-106.2,538.2,9.2,0.7,35.7,11.0,-253.9,792.6
14:04:55,10,47.945721,0.108925,5271.2,1.0,-0.3,-106.2,541.1,9.2,0.7,35.3,11.0,-241.7,792.0
14:06:25,10,47.944778,0.111280,4889.3,1.8,0.7,-106.2,568.3,8.9,0.6,30.0,10.9,-421.4,781.7
14:06:55,10,47.944263,0.111808,4760.5,2.0,1.0,-106.2,577.4,8.8,0.5,28.6,10.9,-420.7,778.0
14:07:05,10,47.944309,0.111738,4720.0,2.1,1.1,-148.0,580.4,8.8,0.5,28.0,10.9,-251.9,777.1
14:07:15,10,47.944378,0.111760,4677.5,2.2,0.6,-148.0,582.9,8.8,0.5,27.5,10.9,-239.7,776.4
14:07:25,10,47.944221,0.111880,4634.7,2.2,1.3,-148.0,586.6,8.8,0.5,27.0,10.9,-240.1,775.8
14:07:45,10,47.943729,0.112568,4550.6,2.5,1.5,-148.0,592.9,8.9,0.5,26.3,10.9,-238.3,774.3
14:07:55,10,47.943863,0.112952,4505.8,2.5,1.6,-148.0,596.3,8.9,0.5,25.8,10.9,-238.7,773.7
14:08:05,10,47.943756,0.112833,4462.2,2.6,1.7,-148.0,599.5,9.0,0.5,25.3,10.9,-232.3,772.9
14:08:15,10,47.943577,0.112783,4419.7,2.8,1.3,-148.0,602.1,9.1,0.5,24.9,10.9,-234.9,772.2
14:08:25,10,47.943314,0.112875,4376.6,2.9,2.0,-148.0,606.0,9.2,0.5,24.5,10.9,-236.3,771.6
14:08:35,10,47.943317,0.113458,4333.4,2.9,2.1,-148.0,609.3,9.3,0.5,24.4,10.9,-273.9,770.8
14:08:45,10,47.943089,0.113695,4288.6,3.0,2.2,-148.0,612.6,9.4,0.5,24.1,10.9,-237.1,770.1
14:08:55,10,47.943119,0.113965,4245.4,3.1,2.3,-148.0,615.9,9.4,0.4,23.7,10.9,-234.5,769.5
14:09:05,10,47.942787,0.114248,4202.6,3.2,2.4,-148.0,619.2,9.4,0.4,23.2,10.9,-238.7,768.8
14:09:15,10,47.942741,0.114502,4159.5,3.2,2.0,-148.0,621.9,9.5,0.4,23.0,10.9,-236.9,768.1
14:09:25,10,47.942356,0.114850,4117.6,3.4,2.6,-148.0,625.8,9.5,0.4,22.4,10.9,-236.1,767.5
14:09:45,10,47.941978,0.115363,4033.0,3.6,2.8,-148.0,632.3,9.5,0.4,21.7,10.9,-243.1,766.0
14:09:55,10,47.941784,0.115282,3990.7,3.8,3.0,-148.0,635.6,9.5,0.4,21.4,10.9,-241.6,765.3
14:10:05,10,47.941479,0.115747,3949.3,3.8,3.1,-148.0,639.0,9.5,0.4,20.9,10.8,-516.7,764.3
14:10:15,10,47.941471,0.115918,3912.4,3.9,2.6,-148.0,641.5,9.5,0.4,20.5,10.9,-414.6,763.1
14:10:25,7,47.941105,0.116013,3876.6,4.0,3.3,-148.0,645.4,9.5,0.4,20.1,10.9,-412.2,762.0
14:10:35,10,47.940838,0.116708,3836.1,4.1,3.4,-148.0,648.5,9.4,0.4,19.6,10.8,-493.0,760.8
